,UserID,CardNumbers,CardType
871,871,4935274652434041,Discover
872,872,6421325770327923,MASTERCARD
873,873,6971438622833486,MASTERCARD
874,874,5084211471867768,MASTERCARD
875,875,1417928059279924,VISA
876,876,4206401497163467,Discover
877,877,3303706469965168,MASTERCARD
878,878,2616883447544394,Discover
879,879,1859677103400800,Discover
880,880,3080183384759226,Discover
881,881,5108277228745722,VISA
882,882,5914448564010322,VISA
883,883,8649785071535252,MASTERCARD
884,884,2014421108141665,Discover
885,885,3923801812686480,Discover
886,886,7880677442572026,American Express
887,887,2563875944649578,American Express
888,888,6510470522950985,MASTERCARD
889,889,3025107404802889,Discover
890,890,1229231122413928,American Express
891,891,8171676312749492,MASTERCARD
892,892,4228167936982579,American Express
893,893,6901019065669340,American Express
894,894,5999017343142212,MASTERCARD
895,895,1705296846546701,American Express
896,896,3314725728722805,MASTERCARD
897,897,7432931554015147,Discover
898,898,2729231589965923,MASTERCARD
899,899,4136793084329417,American Express
900,900,8147252738395011,Discover
901,901,3522772315144526,VISA
902,902,5201271126520884,American Express
903,903,7103319472752115,MASTERCARD
904,904,9115761261728897,Discover
905,905,7123163867336978,American Express
906,906,4810284734891559,American Express
907,907,9095898937140057,American Express
908,908,8513343093419906,American Express
909,909,3366171685872436,American Express
910,910,6883693545474194,MASTERCARD
911,911,4676233956959755,American Express
912,912,9558379170979769,Discover
913,913,1912972869113793,MASTERCARD
914,914,9969266567099525,American Express
915,915,1975030040146824,Discover
916,916,9868168526276418,VISA
917,917,6955615089509104,MASTERCARD
918,918,5680304422387274,Discover
919,919,2544867272163746,American Express
920,920,7119530164278645,American Express
921,921,8105699015447696,VISA
922,922,7733480821975720,American Express
923,923,7789822870208110,VISA
924,924,9658327936603869,American Express
925,925,5337719544868119,American Express
926,926,5967606546052026,VISA
927,927,4145872367792670,MASTERCARD
928,928,5079959493597894,MASTERCARD
929,929,6558920165372020,MASTERCARD
930,930,3762456803765385,Discover
931,931,9943911479421801,VISA
932,932,1998099313465868,VISA
933,933,6161494654373028,Discover
934,934,7833016541202961,American Express
935,935,5834843487827950,Discover
936,936,6375786973608946,MASTERCARD
937,937,3393923543099003,American Express
938,938,4098068021853629,American Express
939,939,7208415532157034,Discover
940,940,3076683734691296,Discover
941,941,6344242507375089,VISA
942,942,7139694538605104,MASTERCARD
943,943,8911393884370036,American Express
944,944,5407737316084487,VISA
945,945,2105204401587570,MASTERCARD
946,946,7938401306531251,VISA
947,947,6927145973667922,American Express
948,948,3958812730892741,American Express
949,949,1819325312929900,American Express
950,950,3436434082952085,American Express
951,951,4341059606330747,American Express
952,952,8457594978713768,Discover
953,953,5799615594450766,MASTERCARD
954,954,3174075448476692,VISA
955,955,7177793084859720,MASTERCARD
956,956,7980230460673735,American Express
957,957,2989054016615193,American Express
958,958,4390293041145557,VISA
959,959,9306975916579940,Discover
960,960,8625739775650294,Discover
961,961,6977758466644289,VISA
962,962,4145020265256189,MASTERCARD
963,963,1980952053121060,VISA
964,964,5930322203878164,VISA
965,965,6631394791621535,MASTERCARD
966,966,1748279144421346,VISA
967,967,6423422646769045,MASTERCARD
968,968,1766270746619063,VISA
969,969,6706511006428565,VISA
970,970,2997100208726842,Discover
971,971,2793727572242364,MASTERCARD
972,972,4081408983248449,Discover
973,973,8255479663353318,Discover
974,974,3406178859481347,Discover
975,975,2729120359198719,VISA
976,976,2819733272289589,VISA
977,977,8484107333395497,Discover
978,978,1142789627138454,American Express
979,979,7319451307422927,American Express
980,980,2629421116902519,American Express
981,981,2579418141944769,American Express
982,982,3400374121238950,Discover
983,983,4127991511392554,American Express
984,984,5714151190583960,VISA
985,985,6629780530542971,American Express
986,986,5740455227646723,VISA
987,987,1702125389053628,MASTERCARD
988,988,7256104793302482,Discover
989,989,5560596326182335,American Express
990,990,5134978144062677,VISA
991,991,1223694279133487,MASTERCARD
992,992,8949279449259219,MASTERCARD
993,993,8734765536802999,Discover
994,994,6755202942850794,MASTERCARD
995,995,5713291597024202,American Express
996,996,7230663174350527,MASTERCARD
997,997,6197652257737733,MASTERCARD
998,998,6466518278387857,Discover
999,999,1217276976887143,MASTERCARD
1000,1000,5672644669785245,MASTERCARD
1001,1001,8971408784825069,VISA
1002,1002,5396733431024508,MASTERCARD
1003,1003,4683058796395258,American Express
1004,1004,1065056173369024,American Express
1005,1005,9472506752150189,American Express
1006,1006,9365849933915945,Discover
1007,1007,7267980673643592,American Express
1008,1008,2161415475434742,Discover
1009,1009,5558742337805414,VISA
1010,1010,8323935314685346,VISA
1011,1011,2192339329131299,Discover
1012,1012,2000372406642916,VISA
1013,1013,5015024214871623,Discover
1014,1014,7619839335239630,Discover
1015,1015,9593651768917992,Discover
1016,1016,5805010043149477,VISA
1017,1017,2525321848031543,MASTERCARD
1018,1018,3602552991925322,American Express
1019,1019,9642208199005113,MASTERCARD
1020,1020,1823686372508842,American Express
1021,1021,1139012262015724,MASTERCARD
1022,1022,8925987869262296,American Express
1023,1023,4727299286707367,Discover
1024,1024,7181788756565410,MASTERCARD
1025,1025,2214597506571555,VISA
1026,1026,3193966000079696,American Express
1027,1027,5483583897014055,Discover
1028,1028,5794908056105978,VISA
1029,1029,3031919104886959,Discover
1030,1030,8329019696241941,American Express
1031,1031,1759198179111023,American Express
1032,1032,1515564710114324,VISA
1033,1033,6945186987388217,MASTERCARD
1034,1034,4255160659208985,American Express
1035,1035,4308993599890790,MASTERCARD
1036,1036,4142684098303701,VISA
1037,1037,4982395412839528,Discover
1038,1038,5460252960176782,Discover
1039,1039,7511075092975088,American Express
1040,1040,8971435842962672,American Express
1041,1041,3780729254902265,MASTERCARD
1042,1042,9365338291909141,American Express
1043,1043,7161058432600392,Discover
1044,1044,7833792672432573,American Express
1045,1045,9777419507707457,VISA
1046,1046,9137541870835059,American Express
1047,1047,4094502363682824,American Express
1048,1048,3377622563043789,Discover
1049,1049,5118059971113642,American Express
1050,1050,2966915803988017,Discover
1051,1051,5409239278938145,MASTERCARD
1052,1052,5194088563655652,American Express
1053,1053,4133580789784994,VISA
1054,1054,6711912630102317,Discover
1055,1055,2241330163342297,MASTERCARD
1056,1056,9805363036482324,MASTERCARD
1057,1057,6462297910679301,VISA
1058,1058,1973321231624946,Discover
1059,1059,5296527199443601,VISA
1060,1060,7656076258841987,Discover
1061,1061,5842233209634652,VISA
1062,1062,6784495713710996,VISA
1063,1063,3595937892187769,Discover
1064,1064,2983333638623616,VISA
1065,1065,3066763058854640,MASTERCARD
1066,1066,4805743180691668,MASTERCARD
1067,1067,4452031474428715,VISA
1068,1068,2851898466011552,Discover
1069,1069,4425057393506519,Discover
1070,1070,9093916176296409,Discover
1071,1071,9640088320539586,Discover
1072,1072,7424672134867360,VISA
1073,1073,6297439710949080,MASTERCARD
1074,1074,5164587299387514,Discover
1075,1075,9038466347433568,VISA
1076,1076,8232618200120835,VISA
1077,1077,4170886580046277,American Express
1078,1078,4944578680530133,VISA
1079,1079,4742696237332385,American Express
1080,1080,4854197300515855,Discover
1081,1081,7892765685208518,American Express
1082,1082,2008418093841566,Discover
1083,1083,5977777375352640,Discover
1084,1084,7314051436835896,MASTERCARD
1085,1085,5721541239378091,Discover
1086,1086,1854036900298376,Discover
1087,1087,1434809240499209,VISA
1088,1088,4868845085884132,VISA
1089,1089,8873184825728332,American Express
1090,1090,4562088236134714,VISA
1091,1091,3462241228515567,VISA
1092,1092,6448170277990899,American Express
1093,1093,6323676012040542,VISA
1094,1094,8291406596163079,American Express
1095,1095,5064417833984188,MASTERCARD
1096,1096,7737745316322571,Discover
1097,1097,5727240974572273,VISA
1098,1098,8520793855095792,Discover
1099,1099,4701145623534233,Discover
1100,1100,8472821257105782,Discover
1101,1101,2910769489359307,Discover
1102,1102,2296915649904676,MASTERCARD
1103,1103,6570374602206874,Discover
1104,1104,7488955036077969,MASTERCARD
1105,1105,3725885045176493,MASTERCARD
1106,1106,3094940241766635,American Express
1107,1107,8977061481805977,MASTERCARD
1108,1108,6788552367406724,Discover
1109,1109,8308032032245830,MASTERCARD
1110,1110,4613594884729087,American Express
1111,1111,4349299838971930,MASTERCARD
1112,1112,8689230087605118,Discover
1113,1113,2604125072073060,MASTERCARD
1114,1114,6134350871072761,American Express
1115,1115,4554462208276270,VISA
1116,1116,3090120229515542,American Express
1117,1117,1585516037664316,MASTERCARD
1118,1118,7963482093736550,American Express
1119,1119,7874089906207279,MASTERCARD
1120,1120,2600562547494195,American Express
1121,1121,7034672079501488,MASTERCARD
1122,1122,4920101654356965,VISA
1123,1123,5217851264203764,MASTERCARD
1124,1124,2843334398777191,American Express
1125,1125,7130826535437962,American Express
1126,1126,3247218839152616,American Express
1127,1127,9946203125466524,VISA
1128,1128,4238179660088789,American Express
1129,1129,6810098890398240,MASTERCARD
1130,1130,9301058207247269,MASTERCARD
1131,1131,8946190515313982,American Express
1132,1132,5165807643787540,VISA
1133,1133,5978004561526700,MASTERCARD
1134,1134,6366430385192624,MASTERCARD
1135,1135,4688011337293130,American Express
1136,1136,5752299251744201,MASTERCARD
1137,1137,8159204522734974,VISA
1138,1138,9593944633000578,MASTERCARD
1139,1139,4764368522747666,VISA
1140,1140,2274552969083484,American Express
1141,1141,9675415611178615,VISA
1142,1142,6471941926419903,MASTERCARD
1143,1143,9078096791991968,American Express
1144,1144,8636745654240983,American Express
1145,1145,5727473732189732,American Express
1146,1146,3867131969906309,MASTERCARD
1147,1147,6042295373969150,Discover
1148,1148,6923522357448524,American Express
1149,1149,1583108361306466,Discover
1150,1150,8674934872305980,MASTERCARD
1151,1151,2392132700038639,VISA
1152,1152,1960592359163699,American Express
1153,1153,4987766409093569,VISA
1154,1154,2331506449479196,American Express
1155,1155,9433730377249297,MASTERCARD
1156,1156,2537013213968002,MASTERCARD
1157,1157,3043443117610039,MASTERCARD
1158,1158,3337423509041214,American Express
1159,1159,6350723323623509,American Express
1160,1160,1928149811136787,MASTERCARD
1161,1161,7764781160583154,VISA
1162,1162,1618822196152256,Discover
1163,1163,1132947000586443,Discover
1164,1164,3389459482765152,VISA
1165,1165,3695019880613771,American Express
1166,1166,8465445518070838,MASTERCARD
1167,1167,1565886650376149,American Express
1168,1168,3497963207753803,MASTERCARD
1169,1169,7422165833376103,VISA
1170,1170,9042069302292397,Discover
1171,1171,3761246657399760,American Express
1172,1172,4765940517735830,American Express
1173,1173,1286428296451519,VISA
1174,1174,5535216661441573,American Express
1175,1175,4510563720577024,American Express
1176,1176,5156827855361414,VISA
1177,1177,5512519924419905,MASTERCARD
1178,1178,7474854519848448,American Express
1179,1179,6139525698705330,VISA
1180,1180,5950137593497645,VISA
1181,1181,2319633239361919,MASTERCARD
1182,1182,4539892155432248,VISA
1183,1183,3343055349440527,American Express
1184,1184,1891988237909454,Discover
1185,1185,2781557791655632,VISA
1186,1186,5795542749412178,Discover
1187,1187,9663543595327134,American Express
1188,1188,8955372238136008,American Express
1189,1189,9912022576105723,American Express
1190,1190,6997523994491588,VISA
1191,1191,8653133844015205,Discover
1192,1192,7555113023080609,VISA
1193,1193,4050584084330333,Discover
1194,1194,2571585251801203,VISA
1195,1195,8486092599650247,American Express
1196,1196,6936049848024854,MASTERCARD
1197,1197,7361002925786851,VISA
1198,1198,3855979543892587,VISA
1199,1199,7459293023107415,VISA
1200,1200,5774730462077027,VISA
1201,1201,5703107700713280,VISA
1202,1202,8229012367971027,MASTERCARD
1203,1203,4849590865306735,Discover
1204,1204,7809453880188171,American Express
1205,1205,1098834272663273,VISA
1206,1206,4034506278913847,VISA
1207,1207,1561588332260351,American Express
1208,1208,5600797949044512,American Express
1209,1209,9980625901700522,MASTERCARD
1210,1210,5941149469026824,American Express
1211,1211,1674593597052477,Discover
1212,1212,2993092756808349,Discover
1213,1213,9974608711926600,MASTERCARD
1214,1214,6813697018895719,MASTERCARD
1215,1215,2657251286293346,MASTERCARD
1216,1216,7887005048684400,Discover
1217,1217,4547726167158884,VISA
1218,1218,4752141066535530,American Express
1219,1219,8363202809821124,MASTERCARD
1220,1220,6725343163378435,Discover
1221,1221,1298329850006302,Discover
1222,1222,4584390114659003,MASTERCARD
1223,1223,1860214514593183,Discover
1224,1224,9004878110986897,American Express
1225,1225,6119498219333128,Discover
1226,1226,6576935397657935,Discover
1227,1227,1962444582678334,MASTERCARD
1228,1228,7530482086218312,American Express
1229,1229,4825184382315847,MASTERCARD
1230,1230,5189422101116993,American Express
1231,1231,7994945232373244,MASTERCARD
1232,1232,7314149968414005,VISA
1233,1233,6538284118064321,VISA
1234,1234,7623576031682815,American Express
1235,1235,6334173436773662,VISA
1236,1236,5278576078830221,VISA
1237,1237,1137233112350974,American Express
1238,1238,2864835124492184,American Express
1239,1239,1544553856637268,Discover
1240,1240,7277096699510435,Discover
1241,1241,8397031176882250,VISA
1242,1242,5275117205485393,Discover
1243,1243,3996835395265423,Discover
1244,1244,1206404576705492,VISA
1245,1245,1045519547214845,Discover
1246,1246,2761202075039767,VISA
1247,1247,8928980627991046,Discover
1248,1248,7379934166711392,MASTERCARD
1249,1249,3192128517217596,American Express
1250,1250,6042830805823350,American Express
1251,1251,6228404286519300,Discover
1252,1252,4914581291650445,MASTERCARD
1253,1253,6937947383499828,Discover
1254,1254,5428171409037833,VISA
